Date and Time, Depth (M), Water Density (kg/m³)
2024-06-27T12:00:14-0700, -67 m, 22.9450
2024-06-27T12:00:14-0700, -68 m, 22.9650
2024-06-27T12:00:14-0700, -69 m, 22.9760
2024-06-27T12:00:14-0700, -6 m, 21.9590
2024-06-27T12:00:14-0700, -70 m, 22.9850
2024-06-27T12:00:14-0700, -71 m, 22.9880
2024-06-27T12:00:14-0700, -72 m, 22.9890
2024-06-27T12:00:14-0700, -73 m, 22.9940
2024-06-27T12:00:14-0700, -74 m, 23.0000
2024-06-27T12:00:14-0700, -75 m, 23.0030
2024-06-27T12:00:14-0700, -76 m, 23.0070
2024-06-27T12:00:14-0700, -77 m, 23.0110
2024-06-27T12:00:14-0700, -78 m, 23.0180
2024-06-27T12:00:14-0700, -79 m, 23.0220
2024-06-27T12:00:14-0700, -7 m, 21.9940
2024-06-27T12:00:14-0700, -80 m, 23.0210
2024-06-27T12:00:14-0700, -8 m, 22.0190
2024-06-27T12:00:14-0700, -9 m, 22.1050
2024-06-28T00:00:15-0700, -10 m, 22.4770
2024-06-28T00:00:15-0700, -11 m, 22.4910
2024-06-28T00:00:15-0700, -12 m, 22.5050
2024-06-28T00:00:15-0700, -13 m, 22.5110
2024-06-28T00:00:15-0700, -14 m, 22.5090
2024-06-28T00:00:15-0700, -15 m, 22.5110
2024-06-28T00:00:15-0700, -16 m, 22.5220
2024-06-28T00:00:15-0700, -17 m, 22.5340
2024-06-28T00:00:15-0700, -18 m, 22.5390
2024-06-28T00:00:15-0700, -19 m, 22.5450
2024-06-28T00:00:15-0700, -20 m, 22.5770
2024-06-28T00:00:15-0700, -21 m, 22.6220
2024-06-28T00:00:15-0700, -22 m, 22.6740
2024-06-28T00:00:15-0700, -23 m, 22.6960
2024-06-28T00:00:15-0700, -24 m, 22.7290
2024-06-28T00:00:15-0700, -25 m, 22.7600
2024-06-28T00:00:15-0700, -26 m, 22.7820
2024-06-28T00:00:15-0700, -27 m, 22.8020
2024-06-28T00:00:15-0700, -28 m, 22.8160
2024-06-28T00:00:15-0700, -29 m, 22.8280
2024-06-28T00:00:15-0700, -30 m, 22.8350
2024-06-28T00:00:15-0700, -31 m, 22.8410
2024-06-28T00:00:15-0700, -32 m, 22.8460
2024-06-28T00:00:15-0700, -33 m, 22.8490
2024-06-28T00:00:15-0700, -34 m, 22.8530
2024-06-28T00:00:15-0700, -35 m, 22.8600
2024-06-28T00:00:15-0700, -36 m, 22.8660
2024-06-28T00:00:15-0700, -37 m, 22.8700
2024-06-28T00:00:15-0700, -38 m, 22.8740
2024-06-28T00:00:15-0700, -39 m, 22.8770
2024-06-28T00:00:15-0700, -40 m, 22.8800
2024-06-28T00:00:15-0700, -41 m, 22.8850
2024-06-28T00:00:15-0700, -42 m, 22.8900
2024-06-28T00:00:15-0700, -43 m, 22.8920
2024-06-28T00:00:15-0700, -44 m, 22.8930
2024-06-28T00:00:15-0700, -45 m, 22.8940
2024-06-28T00:00:15-0700, -46 m, 22.8970
2024-06-28T00:00:15-0700, -47 m, 22.9000
2024-06-28T00:00:15-0700, -48 m, 22.9000
2024-06-28T00:00:15-0700, -49 m, 22.9000
2024-06-28T00:00:15-0700, -50 m, 22.9010
2024-06-28T00:00:15-0700, -51 m, 22.9040
2024-06-28T00:00:15-0700, -52 m, 22.9120
2024-06-28T00:00:15-0700, -53 m, 22.9200
2024-06-28T00:00:15-0700, -54 m, 22.9270
2024-06-28T00:00:15-0700, -55 m, 22.9350
2024-06-28T00:00:15-0700, -56 m, 22.9390
2024-06-28T00:00:15-0700, -57 m, 22.9430
2024-06-28T00:00:15-0700, -58 m, 22.9560
2024-06-28T00:00:15-0700, -59 m, 22.9750
2024-06-28T00:00:15-0700, -5 m, 22.3910
2024-06-28T00:00:15-0700, -60 m, 22.9880
2024-06-28T00:00:15-0700, -61 m, 22.9920
2024-06-28T00:00:15-0700, -62 m, 22.9940
2024-06-28T00:00:15-0700, -63 m, 23.0010
2024-06-28T00:00:15-0700, -64 m, 22.9980
2024-06-28T00:00:15-0700, -65 m, 22.9900
2024-06-28T00:00:15-0700, -66 m, 22.9980
2024-06-28T00:00:15-0700, -67 m, 23.0110
2024-06-28T00:00:15-0700, -68 m, 23.0190
2024-06-28T00:00:15-0700, -69 m, 23.0310
2024-06-28T00:00:15-0700, -6 m, 22.4090
2024-06-28T00:00:15-0700, -70 m, 23.0330
2024-06-28T00:00:15-0700, -71 m, 23.0350
2024-06-28T00:00:15-0700, -72 m, 23.0360
2024-06-28T00:00:15-0700, -73 m, 23.0370
2024-06-28T00:00:15-0700, -74 m, 23.0400
2024-06-28T00:00:15-0700, -75 m, 23.0400
2024-06-28T00:00:15-0700, -76 m, 23.0410
2024-06-28T00:00:15-0700, -77 m, 23.0440
2024-06-28T00:00:15-0700, -78 m, 23.0480
2024-06-28T00:00:15-0700, -79 m, 23.0530
2024-06-28T00:00:15-0700, -7 m, 22.4310
2024-06-28T00:00:15-0700, -80 m, 23.0570
2024-06-28T00:00:15-0700, -8 m, 22.4370
2024-06-28T00:00:15-0700, -9 m, 22.4610
2024-06-28T12:00:15-0700, -10 m, 22.2450
2024-06-28T12:00:15-0700, -11 m, 22.2770
2024-06-28T12:00:15-0700, -12 m, 22.2810
2024-06-28T12:00:15-0700, -13 m, 22.2820
2024-06-28T12:00:15-0700, -14 m, 22.2850
2024-06-28T12:00:15-0700, -15 m, 22.2940
2024-06-28T12:00:15-0700, -16 m, 22.3110
2024-06-28T12:00:15-0700, -17 m, 22.3270
2024-06-28T12:00:15-0700, -18 m, 22.3400
2024-06-28T12:00:15-0700, -19 m, 22.3590
2024-06-28T12:00:15-0700, -20 m, 22.3690
2024-06-28T12:00:15-0700, -21 m, 22.3720
2024-06-28T12:00:15-0700, -22 m, 22.3770
2024-06-28T12:00:15-0700, -23 m, 22.3880
2024-06-28T12:00:15-0700, -24 m, 22.4090
2024-06-28T12:00:15-0700, -25 m, 22.4460
2024-06-28T12:00:15-0700, -26 m, 22.5070
2024-06-28T12:00:15-0700, -27 m, 22.5520
2024-06-28T12:00:15-0700, -28 m, 22.5720
2024-06-28T12:00:15-0700, -29 m, 22.5850
2024-06-28T12:00:15-0700, -30 m, 22.6080
2024-06-28T12:00:15-0700, -31 m, 22.6210
2024-06-28T12:00:15-0700, -32 m, 22.6270
2024-06-28T12:00:15-0700, -33 m, 22.6330
2024-06-28T12:00:15-0700, -34 m, 22.6350
2024-06-28T12:00:15-0700, -35 m, 22.6390
2024-06-28T12:00:15-0700, -36 m, 22.6450
2024-06-28T12:00:15-0700, -37 m, 22.6620
2024-06-28T12:00:15-0700, -38 m, 22.7010
2024-06-28T12:00:15-0700, -39 m, 22.7520
2024-06-28T12:00:15-0700, -40 m, 22.7700
2024-06-28T12:00:15-0700, -41 m, 22.7930
2024-06-28T12:00:15-0700, -42 m, 22.8050
2024-06-28T12:00:15-0700, -43 m, 22.8150
2024-06-28T12:00:15-0700, -44 m, 22.8290
2024-06-28T12:00:15-0700, -45 m, 22.8420
2024-06-28T12:00:15-0700, -46 m, 22.8580
2024-06-28T12:00:15-0700, -47 m, 22.8750
2024-06-28T12:00:15-0700, -48 m, 22.8870
2024-06-28T12:00:15-0700, -49 m, 22.9060
2024-06-28T12:00:15-0700, -50 m, 22.9210
2024-06-28T12:00:15-0700, -51 m, 22.9320
2024-06-28T12:00:15-0700, -52 m, 22.9360
2024-06-28T12:00:15-0700, -53 m, 22.9350
2024-06-28T12:00:15-0700, -54 m, 22.9350
2024-06-28T12:00:15-0700, -55 m, 22.9350
2024-06-28T12:00:15-0700, -56 m, 22.9440
2024-06-28T12:00:15-0700, -57 m, 22.9540
2024-06-28T12:00:15-0700, -58 m, 22.9560
2024-06-28T12:00:15-0700, -59 m, 22.9550
2024-06-28T12:00:15-0700, -5 m, 22.2040
2024-06-28T12:00:15-0700, -60 m, 22.9580
2024-06-28T12:00:15-0700, -61 m, 22.9630
2024-06-28T12:00:15-0700, -62 m, 22.9680
2024-06-28T12:00:15-0700, -63 m, 22.9720
2024-06-28T12:00:15-0700, -64 m, 22.9750
2024-06-28T12:00:15-0700, -65 m, 22.9830
2024-06-28T12:00:15-0700, -66 m, 22.9930
2024-06-28T12:00:15-0700, -67 m, 22.9990
2024-06-28T12:00:15-0700, -68 m, 23.0040
2024-06-28T12:00:15-0700, -69 m, 23.0080
2024-06-28T12:00:15-0700, -6 m, 22.2160
2024-06-28T12:00:15-0700, -70 m, 23.0180
2024-06-28T12:00:15-0700, -71 m, 23.0190
2024-06-28T12:00:15-0700, -72 m, 23.0190
2024-06-28T12:00:15-0700, -73 m, 23.0200
2024-06-28T12:00:15-0700, -74 m, 23.0210
2024-06-28T12:00:15-0700, -75 m, 23.0220
2024-06-28T12:00:15-0700, -76 m, 23.0240
2024-06-28T12:00:15-0700, -77 m, 23.0240
2024-06-28T12:00:15-0700, -78 m, 23.0240
2024-06-28T12:00:15-0700, -79 m, 23.0260
2024-06-28T12:00:15-0700, -7 m, 22.2210
2024-06-28T12:00:15-0700, -80 m, 23.0240
2024-06-28T12:00:15-0700, -8 m, 22.2230
2024-06-28T12:00:15-0700, -9 m, 22.2270
2024-06-29T00:00:15-0700, -10 m, 22.3220
2024-06-29T00:00:15-0700, -11 m, 22.3260
2024-06-29T00:00:15-0700, -12 m, 22.3300
2024-06-29T00:00:15-0700, -13 m, 22.3380
2024-06-29T00:00:15-0700, -14 m, 22.3440
2024-06-29T00:00:15-0700, -15 m, 22.3500
2024-06-29T00:00:15-0700, -16 m, 22.3570
2024-06-29T00:00:15-0700, -17 m, 22.3740
2024-06-29T00:00:15-0700, -18 m, 22.3930
2024-06-29T00:00:15-0700, -19 m, 22.4160
2024-06-29T00:00:15-0700, -20 m, 22.4400
2024-06-29T00:00:15-0700, -21 m, 22.4580
2024-06-29T00:00:15-0700, -22 m, 22.4760
2024-06-29T00:00:15-0700, -23 m, 22.4840
2024-06-29T00:00:15-0700, -24 m, 22.4910
2024-06-29T00:00:15-0700, -25 m, 22.4940
2024-06-29T00:00:15-0700, -26 m, 22.5020
2024-06-29T00:00:15-0700, -27 m, 22.5050
2024-06-29T00:00:15-0700, -28 m, 22.5050
2024-06-29T00:00:15-0700, -29 m, 22.5060
2024-06-29T00:00:15-0700, -30 m, 22.5070
2024-06-29T00:00:15-0700, -31 m, 22.5120
2024-06-29T00:00:15-0700, -32 m, 22.5500
2024-06-29T00:00:15-0700, -33 m, 22.6290
2024-06-29T00:00:15-0700, -34 m, 22.6910
2024-06-29T00:00:15-0700, -35 m, 22.7090
2024-06-29T00:00:15-0700, -36 m, 22.7180
2024-06-29T00:00:15-0700, -37 m, 22.7270
2024-06-29T00:00:15-0700, -38 m, 22.7370
2024-06-29T00:00:15-0700, -39 m, 22.7540
2024-06-29T00:00:15-0700, -40 m, 22.7770
2024-06-29T00:00:15-0700, -41 m, 22.7920
2024-06-29T00:00:15-0700, -42 m, 22.8150
2024-06-29T00:00:15-0700, -43 m, 22.8300
2024-06-29T00:00:15-0700, -44 m, 22.8440
2024-06-29T00:00:15-0700, -45 m, 22.8500
2024-06-29T00:00:15-0700, -46 m, 22.8550
2024-06-29T00:00:15-0700, -47 m, 22.8640
2024-06-29T00:00:15-0700, -48 m, 22.8690
2024-06-29T00:00:15-0700, -49 m, 22.8700
2024-06-29T00:00:15-0700, -50 m, 22.8700
2024-06-29T00:00:15-0700, -51 m, 22.8740
2024-06-29T00:00:15-0700, -52 m, 22.8830
2024-06-29T00:00:15-0700, -53 m, 22.8860
2024-06-29T00:00:15-0700, -54 m, 22.8990
2024-06-29T00:00:15-0700, -55 m, 22.9160
2024-06-29T00:00:15-0700, -56 m, 22.9260
2024-06-29T00:00:15-0700, -57 m, 22.9370
2024-06-29T00:00:15-0700, -58 m, 22.9410
2024-06-29T00:00:15-0700, -59 m, 22.9450
2024-06-29T00:00:15-0700, -5 m, 22.2580
2024-06-29T00:00:15-0700, -60 m, 22.9490
2024-06-29T00:00:15-0700, -61 m, 22.9510
2024-06-29T00:00:15-0700, -62 m, 22.9520
2024-06-29T00:00:15-0700, -63 m, 22.9520
2024-06-29T00:00:15-0700, -64 m, 22.9520
2024-06-29T00:00:15-0700, -65 m, 22.9530
2024-06-29T00:00:15-0700, -66 m, 22.9550
2024-06-29T00:00:15-0700, -67 m, 22.9570
2024-06-29T00:00:15-0700, -68 m, 22.9590
2024-06-29T00:00:15-0700, -69 m, 22.9610
2024-06-29T00:00:15-0700, -6 m, 22.2660
2024-06-29T00:00:15-0700, -70 m, 22.9650
2024-06-29T00:00:15-0700, -71 m, 22.9780
2024-06-29T00:00:15-0700, -72 m, 22.9930
2024-06-29T00:00:15-0700, -73 m, 23.0100
2024-06-29T00:00:15-0700, -74 m, 23.0140
2024-06-29T00:00:15-0700, -75 m, 23.0210
2024-06-29T00:00:15-0700, -76 m, 23.0310
2024-06-29T00:00:15-0700, -77 m, 23.0370
2024-06-29T00:00:15-0700, -78 m, 23.0500
2024-06-29T00:00:15-0700, -79 m, 23.0740
2024-06-29T00:00:15-0700, -7 m, 22.2940
2024-06-29T00:00:15-0700, -80 m, 23.0950
2024-06-29T00:00:15-0700, -8 m, 22.3110
2024-06-29T00:00:15-0700, -9 m, 22.3170
2024-06-29T12:00:15-0700, -10 m, 22.4650
2024-06-29T12:00:15-0700, -11 m, 22.4770
2024-06-29T12:00:15-0700, -12 m, 22.4880
2024-06-29T12:00:15-0700, -13 m, 22.5010
2024-06-29T12:00:15-0700, -14 m, 22.5160
2024-06-29T12:00:15-0700, -15 m, 22.5210
2024-06-29T12:00:15-0700, -16 m, 22.5460
2024-06-29T12:00:15-0700, -17 m, 22.5630
2024-06-29T12:00:15-0700, -18 m, 22.5680
2024-06-29T12:00:15-0700, -19 m, 22.5740
2024-06-29T12:00:15-0700, -20 m, 22.6070
2024-06-29T12:00:15-0700, -21 m, 22.6380
2024-06-29T12:00:15-0700, -22 m, 22.6480
2024-06-29T12:00:15-0700, -23 m, 22.6560
2024-06-29T12:00:15-0700, -24 m, 22.6590
2024-06-29T12:00:15-0700, -25 m, 22.6620
2024-06-29T12:00:15-0700, -26 m, 22.6680
2024-06-29T12:00:15-0700, -27 m, 22.7060
2024-06-29T12:00:15-0700, -28 m, 22.7970
2024-06-29T12:00:15-0700, -29 m, 22.8470
2024-06-29T12:00:15-0700, -30 m, 22.8660
2024-06-29T12:00:15-0700, -31 m, 22.8770
2024-06-29T12:00:15-0700, -32 m, 22.8850
2024-06-29T12:00:15-0700, -33 m, 22.8980
2024-06-29T12:00:15-0700, -34 m, 22.9100
2024-06-29T12:00:15-0700, -35 m, 22.9120
2024-06-29T12:00:15-0700, -36 m, 22.9160
2024-06-29T12:00:15-0700, -37 m, 22.9250
2024-06-29T12:00:15-0700, -38 m, 22.9390
2024-06-29T12:00:15-0700, -39 m, 22.9470
2024-06-29T12:00:15-0700, -40 m, 22.9520
2024-06-29T12:00:15-0700, -41 m, 22.9570
2024-06-29T12:00:15-0700, -42 m, 22.9610
2024-06-29T12:00:15-0700, -43 m, 22.9630
2024-06-29T12:00:15-0700, -44 m, 22.9650
2024-06-29T12:00:15-0700, -45 m, 22.9670
2024-06-29T12:00:15-0700, -46 m, 22.9720
2024-06-29T12:00:15-0700, -47 m, 22.9770
2024-06-29T12:00:15-0700, -48 m, 22.9790
2024-06-29T12:00:15-0700, -49 m, 22.9800
2024-06-29T12:00:15-0700, -50 m, 22.9820
2024-06-29T12:00:15-0700, -51 m, 22.9850
2024-06-29T12:00:15-0700, -52 m, 22.9890
2024-06-29T12:00:15-0700, -53 m, 22.9950
2024-06-29T12:00:15-0700, -54 m, 23.0050
2024-06-29T12:00:15-0700, -55 m, 23.0160
2024-06-29T12:00:15-0700, -56 m, 23.0280
2024-06-29T12:00:15-0700, -57 m, 23.0350
2024-06-29T12:00:15-0700, -58 m, 23.0430
2024-06-29T12:00:15-0700, -59 m, 23.0550
2024-06-29T12:00:15-0700, -5 m, 22.3540
2024-06-29T12:00:15-0700, -60 m, 23.0620
2024-06-29T12:00:15-0700, -61 m, 23.0660
2024-06-29T12:00:15-0700, -62 m, 23.0690
2024-06-29T12:00:15-0700, -63 m, 23.0720
2024-06-29T12:00:15-0700, -64 m, 23.0750
2024-06-29T12:00:15-0700, -65 m, 23.0770
2024-06-29T12:00:15-0700, -66 m, 23.0790
2024-06-29T12:00:15-0700, -67 m, 23.0850
2024-06-29T12:00:15-0700, -68 m, 23.0880
2024-06-29T12:00:15-0700, -69 m, 23.0890
2024-06-29T12:00:15-0700, -6 m, 22.3910
2024-06-29T12:00:15-0700, -70 m, 23.0930
2024-06-29T12:00:15-0700, -71 m, 23.1000
2024-06-29T12:00:15-0700, -72 m, 23.1030
2024-06-29T12:00:15-0700, -73 m, 23.1040
2024-06-29T12:00:15-0700, -74 m, 23.1060
2024-06-29T12:00:15-0700, -75 m, 23.1080
2024-06-29T12:00:15-0700, -76 m, 23.1110
2024-06-29T12:00:15-0700, -77 m, 23.1180
2024-06-29T12:00:15-0700, -78 m, 23.1180
2024-06-29T12:00:15-0700, -79 m, 23.1190
2024-06-29T12:00:15-0700, -7 m, 22.4150
2024-06-29T12:00:15-0700, -80 m, 23.1200
2024-06-29T12:00:15-0700, -8 m, 22.4380
2024-06-29T12:00:15-0700, -9 m, 22.4520
2024-06-30T00:00:15-0700, -10 m, 22.2230
2024-06-30T00:00:15-0700, -11 m, 22.2750
2024-06-30T00:00:15-0700, -12 m, 22.3600
2024-06-30T00:00:15-0700, -13 m, 22.3730
2024-06-30T00:00:15-0700, -14 m, 22.3900
2024-06-30T00:00:15-0700, -15 m, 22.4150
2024-06-30T00:00:15-0700, -16 m, 22.4410
2024-06-30T00:00:15-0700, -17 m, 22.4520
2024-06-30T00:00:15-0700, -18 m, 22.4830
2024-06-30T00:00:15-0700, -19 m, 22.5060
2024-06-30T00:00:15-0700, -20 m, 22.5120
2024-06-30T00:00:15-0700, -21 m, 22.5190
2024-06-30T00:00:15-0700, -22 m, 22.5320
2024-06-30T00:00:15-0700, -23 m, 22.5460
2024-06-30T00:00:15-0700, -24 m, 22.5560
2024-06-30T00:00:15-0700, -25 m, 22.5710
2024-06-30T00:00:15-0700, -26 m, 22.5790
2024-06-30T00:00:15-0700, -27 m, 22.5850
2024-06-30T00:00:15-0700, -28 m, 22.5860
2024-06-30T00:00:15-0700, -29 m, 22.5860
2024-06-30T00:00:15-0700, -30 m, 22.5890
2024-06-30T00:00:15-0700, -31 m, 22.6130
2024-06-30T00:00:15-0700, -32 m, 22.6700
2024-06-30T00:00:15-0700, -33 m, 22.6830
2024-06-30T00:00:15-0700, -34 m, 22.6940
2024-06-30T00:00:15-0700, -35 m, 22.6970
2024-06-30T00:00:15-0700, -36 m, 22.7000
2024-06-30T00:00:15-0700, -37 m, 22.7040
2024-06-30T00:00:15-0700, -38 m, 22.7130
2024-06-30T00:00:15-0700, -39 m, 22.7310
2024-06-30T00:00:15-0700, -40 m, 22.7430
2024-06-30T00:00:15-0700, -41 m, 22.7510
2024-06-30T00:00:15-0700, -42 m, 22.7560
2024-06-30T00:00:15-0700, -43 m, 22.7610
2024-06-30T00:00:15-0700, -44 m, 22.7720
2024-06-30T00:00:15-0700, -45 m, 22.7790
2024-06-30T00:00:15-0700, -46 m, 22.8000
2024-06-30T00:00:15-0700, -47 m, 22.8150
2024-06-30T00:00:15-0700, -48 m, 22.8200
2024-06-30T00:00:15-0700, -49 m, 22.8250
2024-06-30T00:00:15-0700, -50 m, 22.8320
2024-06-30T00:00:15-0700, -51 m, 22.8390
2024-06-30T00:00:15-0700, -52 m, 22.8410
2024-06-30T00:00:15-0700, -53 m, 22.8490
2024-06-30T00:00:15-0700, -54 m, 22.8660
2024-06-30T00:00:15-0700, -55 m, 22.8750
2024-06-30T00:00:15-0700, -56 m, 22.8780
2024-06-30T00:00:15-0700, -57 m, 22.8790
2024-06-30T00:00:15-0700, -58 m, 22.8810
2024-06-30T00:00:15-0700, -59 m, 22.8920
2024-06-30T00:00:15-0700, -5 m, 22.1070
2024-06-30T00:00:15-0700, -60 m, 22.9030
2024-06-30T00:00:15-0700, -61 m, 22.9260
2024-06-30T00:00:15-0700, -62 m, 22.9750
2024-06-30T00:00:15-0700, -63 m, 22.9820
2024-06-30T00:00:15-0700, -64 m, 22.9800
2024-06-30T00:00:15-0700, -65 m, 22.9800
2024-06-30T00:00:15-0700, -66 m, 22.9830
2024-06-30T00:00:15-0700, -67 m, 22.9850
2024-06-30T00:00:15-0700, -68 m, 22.9860
2024-06-30T00:00:15-0700, -69 m, 22.9900
2024-06-30T00:00:15-0700, -6 m, 22.1480
2024-06-30T00:00:15-0700, -70 m, 22.9970
2024-06-30T00:00:15-0700, -71 m, 23.0010
2024-06-30T00:00:15-0700, -72 m, 23.0020
2024-06-30T00:00:15-0700, -73 m, 23.0030
2024-06-30T00:00:15-0700, -74 m, 23.0070
2024-06-30T00:00:15-0700, -75 m, 23.0080
2024-06-30T00:00:15-0700, -76 m, 23.0140
2024-06-30T00:00:15-0700, -77 m, 23.0180
2024-06-30T00:00:15-0700, -78 m, 23.0220
2024-06-30T00:00:15-0700, -79 m, 23.0310
2024-06-30T00:00:15-0700, -7 m, 22.1950
2024-06-30T00:00:15-0700, -80 m, 23.0460
2024-06-30T00:00:15-0700, -8 m, 22.2040
2024-06-30T00:00:15-0700, -9 m, 22.2080
2024-06-30T12:00:15-0700, -100 m, 
2024-06-30T12:00:15-0700, -10 m, 22.3840
2024-06-30T12:00:15-0700, -11 m, 22.3920
2024-06-30T12:00:15-0700, -12 m, 22.3930
2024-06-30T12:00:15-0700, -13 m, 22.4130
2024-06-30T12:00:15-0700, -14 m, 22.4370
2024-06-30T12:00:15-0700, -15 m, 22.4470
2024-06-30T12:00:15-0700, -16 m, 22.4630
2024-06-30T12:00:15-0700, -17 m, 22.4770
2024-06-30T12:00:15-0700, -18 m, 22.4930
2024-06-30T12:00:15-0700, -19 m, 22.5030
2024-06-30T12:00:15-0700, -1 m, 
2024-06-30T12:00:15-0700, -20 m, 22.5100
2024-06-30T12:00:15-0700, -21 m, 22.5400
2024-06-30T12:00:15-0700, -22 m, 22.5930
2024-06-30T12:00:15-0700, -23 m, 22.6250
2024-06-30T12:00:15-0700, -24 m, 22.6440
2024-06-30T12:00:15-0700, -25 m, 22.6550
2024-06-30T12:00:15-0700, -26 m, 22.6720
2024-06-30T12:00:15-0700, -27 m, 22.7090
2024-06-30T12:00:15-0700, -28 m, 22.7400
2024-06-30T12:00:15-0700, -29 m, 22.7560
2024-06-30T12:00:15-0700, -2 m, 
2024-06-30T12:00:15-0700, -30 m, 22.7740
2024-06-30T12:00:15-0700, -31 m, 22.7910
2024-06-30T12:00:15-0700, -32 m, 22.8020
2024-06-30T12:00:15-0700, -33 m, 22.8140
2024-06-30T12:00:15-0700, -34 m, 22.8340
2024-06-30T12:00:15-0700, -35 m, 22.8440
2024-06-30T12:00:15-0700, -36 m, 22.8620
2024-06-30T12:00:15-0700, -37 m, 22.8780
2024-06-30T12:00:15-0700, -38 m, 22.8890
2024-06-30T12:00:15-0700, -39 m, 22.8910
2024-06-30T12:00:15-0700, -3 m, 
2024-06-30T12:00:15-0700, -40 m, 22.8930
2024-06-30T12:00:15-0700, -41 m, 22.8910
2024-06-30T12:00:15-0700, -42 m, 22.8920
2024-06-30T12:00:15-0700, -43 m, 22.8940
2024-06-30T12:00:15-0700, -44 m, 22.8970
2024-06-30T12:00:15-0700, -45 m, 22.9100
2024-06-30T12:00:15-0700, -46 m, 22.9190
2024-06-30T12:00:15-0700, -47 m, 22.9250
2024-06-30T12:00:15-0700, -48 m, 22.9330
2024-06-30T12:00:15-0700, -49 m, 22.9390
2024-06-30T12:00:15-0700, -4 m, 
2024-06-30T12:00:15-0700, -50 m, 22.9410
2024-06-30T12:00:15-0700, -51 m, 22.9450
2024-06-30T12:00:15-0700, -52 m, 22.9550
2024-06-30T12:00:15-0700, -53 m, 22.9550
2024-06-30T12:00:15-0700, -54 m, 22.9560
2024-06-30T12:00:15-0700, -55 m, 22.9590
2024-06-30T12:00:15-0700, -56 m, 22.9670
2024-06-30T12:00:15-0700, -57 m, 22.9810
2024-06-30T12:00:15-0700, -58 m, 22.9930
2024-06-30T12:00:15-0700, -59 m, 22.9940
2024-06-30T12:00:15-0700, -5 m, 22.3750
2024-06-30T12:00:15-0700, -60 m, 22.9950
2024-06-30T12:00:15-0700, -61 m, 22.9990
2024-06-30T12:00:15-0700, -62 m, 23.0030
2024-06-30T12:00:15-0700, -63 m, 23.0100
2024-06-30T12:00:15-0700, -64 m, 23.0130
2024-06-30T12:00:15-0700, -65 m, 23.0100
2024-06-30T12:00:15-0700, -66 m, 23.0110
2024-06-30T12:00:15-0700, -67 m, 23.0150
2024-06-30T12:00:15-0700, -68 m, 23.0210
2024-06-30T12:00:15-0700, -69 m, 23.0260
2024-06-30T12:00:15-0700, -6 m, 22.3770
2024-06-30T12:00:15-0700, -70 m, 23.0300
2024-06-30T12:00:15-0700, -71 m, 23.0340
2024-06-30T12:00:15-0700, -72 m, 23.0360
2024-06-30T12:00:15-0700, -73 m, 23.0370
2024-06-30T12:00:15-0700, -74 m, 23.0400
2024-06-30T12:00:15-0700, -75 m, 23.0440
2024-06-30T12:00:15-0700, -76 m, 23.0440
2024-06-30T12:00:15-0700, -77 m, 23.0450
2024-06-30T12:00:15-0700, -78 m, 23.0470
2024-06-30T12:00:15-0700, -79 m, 23.0500
2024-06-30T12:00:15-0700, -7 m, 22.3800
2024-06-30T12:00:15-0700, -80 m, 23.0570
2024-06-30T12:00:15-0700, -81 m, 
2024-06-30T12:00:15-0700, -82 m, 
2024-06-30T12:00:15-0700, -83 m, 
2024-06-30T12:00:15-0700, -84 m, 
2024-06-30T12:00:15-0700, -85 m, 
2024-06-30T12:00:15-0700, -86 m, 
2024-06-30T12:00:15-0700, -87 m, 
2024-06-30T12:00:15-0700, -88 m, 
2024-06-30T12:00:15-0700, -89 m, 
2024-06-30T12:00:15-0700, -8 m, 22.3810
2024-06-30T12:00:15-0700, -90 m, 
2024-06-30T12:00:15-0700, -91 m, 
2024-06-30T12:00:15-0700, -92 m, 
2024-06-30T12:00:15-0700, -93 m, 
2024-06-30T12:00:15-0700, -94 m, 
2024-06-30T12:00:15-0700, -95 m, 
2024-06-30T12:00:15-0700, -96 m, 
2024-06-30T12:00:15-0700, -97 m, 
2024-06-30T12:00:15-0700, -98 m, 
2024-06-30T12:00:15-0700, -99 m, 
2024-06-30T12:00:15-0700, -9 m, 22.3830
2024-06-30T12:00:15-0700, 0 m, 
2024-07-01T00:00:14-0700, -100 m, 
2024-07-01T00:00:14-0700, -10 m, 22.3900
2024-07-01T00:00:14-0700, -11 m, 22.4090
2024-07-01T00:00:14-0700, -12 m, 22.4120
2024-07-01T00:00:14-0700, -13 m, 22.4190
2024-07-01T00:00:14-0700, -14 m, 22.4320
2024-07-01T00:00:14-0700, -15 m, 22.4530
2024-07-01T00:00:14-0700, -16 m, 22.4640
2024-07-01T00:00:14-0700, -17 m, 22.4710
2024-07-01T00:00:14-0700, -18 m, 22.4840
2024-07-01T00:00:14-0700, -19 m, 22.5140
2024-07-01T00:00:14-0700, -1 m, 
2024-07-01T00:00:14-0700, -20 m, 22.5310
2024-07-01T00:00:14-0700, -21 m, 22.5400
2024-07-01T00:00:14-0700, -22 m, 22.5420
2024-07-01T00:00:14-0700, -23 m, 22.5580
2024-07-01T00:00:14-0700, -24 m, 22.5750
2024-07-01T00:00:14-0700, -25 m, 22.5980
2024-07-01T00:00:14-0700, -26 m, 22.6090
2024-07-01T00:00:14-0700, -27 m, 22.6130
2024-07-01T00:00:14-0700, -28 m, 22.6160
2024-07-01T00:00:14-0700, -29 m, 22.6210
