Date and Time, Depth (M), Water Temp. (°C)
2024-06-21T10:15:14-0700, -10 m, 12.3910
2024-06-21T10:15:14-0700, -11 m, 12.3810
2024-06-21T10:15:14-0700, -12 m, 12.2960
2024-06-21T10:15:14-0700, -13 m, 12.2310
2024-06-21T10:15:14-0700, -14 m, 12.1820
2024-06-21T10:15:14-0700, -15 m, 12.1120
2024-06-21T10:15:14-0700, -16 m, 11.9600
2024-06-21T10:15:14-0700, -17 m, 11.8740
2024-06-21T10:15:14-0700, -18 m, 11.7630
2024-06-21T10:15:14-0700, -19 m, 11.6730
2024-06-21T10:15:14-0700, -20 m, 11.6440
2024-06-21T10:15:14-0700, -21 m, 11.6220
2024-06-21T10:15:14-0700, -22 m, 11.5940
2024-06-21T10:15:14-0700, -23 m, 11.5430
2024-06-21T10:15:14-0700, -24 m, 11.3940
2024-06-21T10:15:14-0700, -25 m, 11.2850
2024-06-21T10:15:14-0700, -26 m, 11.2570
2024-06-21T10:15:14-0700, -27 m, 11.2240
2024-06-21T10:15:14-0700, -28 m, 11.1950
2024-06-21T10:15:14-0700, -29 m, 11.1800
2024-06-21T10:15:14-0700, -30 m, 11.1640
2024-06-21T10:15:14-0700, -31 m, 11.1390
2024-06-21T10:15:14-0700, -32 m, 11.1320
2024-06-21T10:15:14-0700, -33 m, 11.1310
2024-06-21T10:15:14-0700, -34 m, 11.1240
2024-06-21T10:15:14-0700, -35 m, 11.0810
2024-06-21T10:15:14-0700, -36 m, 11.0360
2024-06-21T10:15:14-0700, -37 m, 10.9850
2024-06-21T10:15:14-0700, -38 m, 10.8980
2024-06-21T10:15:14-0700, -39 m, 10.8300
2024-06-21T10:15:14-0700, -40 m, 10.7800
2024-06-21T10:15:14-0700, -41 m, 10.7390
2024-06-21T10:15:14-0700, -42 m, 10.7290
2024-06-21T10:15:14-0700, -43 m, 10.7230
2024-06-21T10:15:14-0700, -44 m, 10.7070
2024-06-21T10:15:14-0700, -45 m, 10.6900
2024-06-21T10:15:14-0700, -46 m, 10.6700
2024-06-21T10:15:14-0700, -47 m, 10.6610
2024-06-21T10:15:14-0700, -48 m, 10.6580
2024-06-21T10:15:14-0700, -49 m, 10.6590
2024-06-21T10:15:14-0700, -50 m, 10.6530
2024-06-21T10:15:14-0700, -51 m, 10.6290
2024-06-21T10:15:14-0700, -52 m, 10.6280
2024-06-21T10:15:14-0700, -53 m, 10.6330
2024-06-21T10:15:14-0700, -54 m, 10.6290
2024-06-21T10:15:14-0700, -55 m, 10.6270
2024-06-21T10:15:14-0700, -56 m, 10.6160
2024-06-21T10:15:14-0700, -57 m, 10.6110
2024-06-21T10:15:14-0700, -58 m, 10.6060
2024-06-21T10:15:14-0700, -59 m, 10.6030
2024-06-21T10:15:14-0700, -5 m, 12.9590
2024-06-21T10:15:14-0700, -60 m, 10.6040
2024-06-21T10:15:14-0700, -61 m, 10.5980
2024-06-21T10:15:14-0700, -62 m, 10.5890
2024-06-21T10:15:14-0700, -63 m, 10.5830
2024-06-21T10:15:14-0700, -64 m, 10.5720
2024-06-21T10:15:14-0700, -65 m, 10.5380
2024-06-21T10:15:14-0700, -66 m, 10.5030
2024-06-21T10:15:14-0700, -67 m, 10.4690
2024-06-21T10:15:14-0700, -68 m, 10.4490
2024-06-21T10:15:14-0700, -69 m, 10.4440
2024-06-21T10:15:14-0700, -6 m, 12.8970
2024-06-21T10:15:14-0700, -70 m, 10.4380
2024-06-21T10:15:14-0700, -71 m, 10.4350
2024-06-21T10:15:14-0700, -72 m, 10.4310
2024-06-21T10:15:14-0700, -73 m, 10.4270
2024-06-21T10:15:14-0700, -74 m, 10.4260
2024-06-21T10:15:14-0700, -75 m, 10.4260
2024-06-21T10:15:14-0700, -76 m, 10.4260
2024-06-21T10:15:14-0700, -77 m, 10.4260
2024-06-21T10:15:14-0700, -78 m, 10.4250
2024-06-21T10:15:14-0700, -79 m, 10.4240
2024-06-21T10:15:14-0700, -7 m, 12.8710
2024-06-21T10:15:14-0700, -80 m, 10.4240
2024-06-21T10:15:14-0700, -8 m, 12.6460
2024-06-21T10:15:14-0700, -9 m, 12.4210
2024-06-21T12:00:13-0700, -10 m, 12.3260
2024-06-21T12:00:13-0700, -11 m, 12.2860
2024-06-21T12:00:13-0700, -12 m, 12.1630
2024-06-21T12:00:13-0700, -13 m, 12.0830
2024-06-21T12:00:13-0700, -14 m, 12.0630
2024-06-21T12:00:13-0700, -15 m, 12.0480
2024-06-21T12:00:13-0700, -16 m, 11.9100
2024-06-21T12:00:13-0700, -17 m, 11.7250
2024-06-21T12:00:13-0700, -18 m, 11.5830
2024-06-21T12:00:13-0700, -19 m, 11.5230
2024-06-21T12:00:13-0700, -20 m, 11.4790
2024-06-21T12:00:13-0700, -21 m, 11.4050
2024-06-21T12:00:13-0700, -22 m, 11.3920
2024-06-21T12:00:13-0700, -23 m, 11.3830
2024-06-21T12:00:13-0700, -24 m, 11.3660
2024-06-21T12:00:13-0700, -25 m, 11.3490
2024-06-21T12:00:13-0700, -26 m, 11.3350
2024-06-21T12:00:13-0700, -27 m, 11.3140
2024-06-21T12:00:13-0700, -28 m, 11.2780
2024-06-21T12:00:13-0700, -29 m, 11.2200
2024-06-21T12:00:13-0700, -30 m, 11.1730
2024-06-21T12:00:13-0700, -31 m, 11.1400
2024-06-21T12:00:13-0700, -32 m, 11.1200
2024-06-21T12:00:13-0700, -33 m, 11.1060
2024-06-21T12:00:13-0700, -34 m, 11.0870
2024-06-21T12:00:13-0700, -35 m, 11.0610
2024-06-21T12:00:13-0700, -36 m, 10.9960
2024-06-21T12:00:13-0700, -37 m, 10.9530
2024-06-21T12:00:13-0700, -38 m, 10.8780
2024-06-21T12:00:13-0700, -39 m, 10.8540
2024-06-21T12:00:13-0700, -40 m, 10.8300
2024-06-21T12:00:13-0700, -41 m, 10.8100
2024-06-21T12:00:13-0700, -42 m, 10.7880
2024-06-21T12:00:13-0700, -43 m, 10.7790
2024-06-21T12:00:13-0700, -44 m, 10.7660
2024-06-21T12:00:13-0700, -45 m, 10.7570
2024-06-21T12:00:13-0700, -46 m, 10.7540
2024-06-21T12:00:13-0700, -47 m, 10.7540
2024-06-21T12:00:13-0700, -48 m, 10.7520
2024-06-21T12:00:13-0700, -49 m, 10.7350
2024-06-21T12:00:13-0700, -50 m, 10.6540
2024-06-21T12:00:13-0700, -51 m, 10.5930
2024-06-21T12:00:13-0700, -52 m, 10.5530
2024-06-21T12:00:13-0700, -53 m, 10.5290
2024-06-21T12:00:13-0700, -54 m, 10.5080
2024-06-21T12:00:13-0700, -55 m, 10.4920
2024-06-21T12:00:13-0700, -56 m, 10.4830
2024-06-21T12:00:13-0700, -57 m, 10.4800
2024-06-21T12:00:13-0700, -58 m, 10.4790
2024-06-21T12:00:13-0700, -59 m, 10.4780
2024-06-21T12:00:13-0700, -5 m, 12.8290
2024-06-21T12:00:13-0700, -60 m, 10.4740
2024-06-21T12:00:13-0700, -61 m, 10.4710
2024-06-21T12:00:13-0700, -62 m, 10.4640
2024-06-21T12:00:13-0700, -63 m, 10.4520
2024-06-21T12:00:13-0700, -64 m, 10.4430
2024-06-21T12:00:13-0700, -65 m, 10.4400
2024-06-21T12:00:13-0700, -66 m, 10.4410
2024-06-21T12:00:13-0700, -67 m, 10.4440
2024-06-21T12:00:13-0700, -68 m, 10.4460
2024-06-21T12:00:13-0700, -69 m, 10.4470
2024-06-21T12:00:13-0700, -6 m, 12.6960
2024-06-21T12:00:13-0700, -70 m, 10.4460
2024-06-21T12:00:13-0700, -71 m, 10.4460
2024-06-21T12:00:13-0700, -72 m, 10.4430
2024-06-21T12:00:13-0700, -73 m, 10.4390
2024-06-21T12:00:13-0700, -74 m, 10.4350
2024-06-21T12:00:13-0700, -75 m, 10.4200
2024-06-21T12:00:13-0700, -76 m, 10.4130
2024-06-21T12:00:13-0700, -77 m, 10.4100
2024-06-21T12:00:13-0700, -78 m, 10.4100
2024-06-21T12:00:13-0700, -79 m, 10.4100
2024-06-21T12:00:13-0700, -7 m, 12.5890
2024-06-21T12:00:13-0700, -80 m, 10.4100
2024-06-21T12:00:13-0700, -8 m, 12.3670
2024-06-21T12:00:13-0700, -9 m, 12.3400
2024-06-22T00:00:14-0700, -10 m, 12.1300
2024-06-22T00:00:14-0700, -11 m, 12.1010
2024-06-22T00:00:14-0700, -12 m, 12.0560
2024-06-22T00:00:14-0700, -13 m, 12.0250
2024-06-22T00:00:14-0700, -14 m, 12.0070
2024-06-22T00:00:14-0700, -15 m, 11.9640
2024-06-22T00:00:14-0700, -16 m, 11.9050
2024-06-22T00:00:14-0700, -17 m, 11.8600
2024-06-22T00:00:14-0700, -18 m, 11.8170
2024-06-22T00:00:14-0700, -19 m, 11.7620
2024-06-22T00:00:14-0700, -20 m, 11.7040
2024-06-22T00:00:14-0700, -21 m, 11.6230
2024-06-22T00:00:14-0700, -22 m, 11.5240
2024-06-22T00:00:14-0700, -23 m, 11.4670
2024-06-22T00:00:14-0700, -24 m, 11.4260
2024-06-22T00:00:14-0700, -25 m, 11.3970
2024-06-22T00:00:14-0700, -26 m, 11.3900
2024-06-22T00:00:14-0700, -27 m, 11.3850
2024-06-22T00:00:14-0700, -28 m, 11.3770
2024-06-22T00:00:14-0700, -29 m, 11.3680
2024-06-22T00:00:14-0700, -30 m, 11.3550
2024-06-22T00:00:14-0700, -31 m, 11.3140
2024-06-22T00:00:14-0700, -32 m, 11.2710
2024-06-22T00:00:14-0700, -33 m, 11.2330
2024-06-22T00:00:14-0700, -34 m, 11.2140
2024-06-22T00:00:14-0700, -35 m, 11.1980
2024-06-22T00:00:14-0700, -36 m, 11.1640
2024-06-22T00:00:14-0700, -37 m, 11.1460
2024-06-22T00:00:14-0700, -38 m, 11.1400
2024-06-22T00:00:14-0700, -39 m, 11.1300
2024-06-22T00:00:14-0700, -40 m, 11.1190
2024-06-22T00:00:14-0700, -41 m, 11.1100
2024-06-22T00:00:14-0700, -42 m, 11.0960
2024-06-22T00:00:14-0700, -43 m, 11.0920
2024-06-22T00:00:14-0700, -44 m, 11.0910
2024-06-22T00:00:14-0700, -45 m, 11.0750
2024-06-22T00:00:14-0700, -46 m, 11.0020
2024-06-22T00:00:14-0700, -47 m, 10.9650
2024-06-22T00:00:14-0700, -48 m, 10.9470
2024-06-22T00:00:14-0700, -49 m, 10.9430
2024-06-22T00:00:14-0700, -50 m, 10.9290
2024-06-22T00:00:14-0700, -51 m, 10.9220
2024-06-22T00:00:14-0700, -52 m, 10.9200
2024-06-22T00:00:14-0700, -53 m, 10.9100
2024-06-22T00:00:14-0700, -54 m, 10.9060
2024-06-22T00:00:14-0700, -55 m, 10.9050
2024-06-22T00:00:14-0700, -56 m, 10.9030
2024-06-22T00:00:14-0700, -57 m, 10.8990
2024-06-22T00:00:14-0700, -58 m, 10.8940
2024-06-22T00:00:14-0700, -59 m, 10.8940
2024-06-22T00:00:14-0700, -5 m, 12.3840
2024-06-22T00:00:14-0700, -60 m, 10.8930
2024-06-22T00:00:14-0700, -61 m, 10.8960
2024-06-22T00:00:14-0700, -62 m, 10.8990
2024-06-22T00:00:14-0700, -63 m, 10.9020
2024-06-22T00:00:14-0700, -64 m, 10.9050
2024-06-22T00:00:14-0700, -65 m, 10.9010
2024-06-22T00:00:14-0700, -66 m, 10.8860
2024-06-22T00:00:14-0700, -67 m, 10.8660
2024-06-22T00:00:14-0700, -68 m, 10.8600
2024-06-22T00:00:14-0700, -69 m, 10.8550
2024-06-22T00:00:14-0700, -6 m, 12.3540
2024-06-22T00:00:14-0700, -70 m, 10.8180
2024-06-22T00:00:14-0700, -71 m, 10.7260
2024-06-22T00:00:14-0700, -72 m, 10.6690
2024-06-22T00:00:14-0700, -73 m, 10.6180
2024-06-22T00:00:14-0700, -74 m, 10.5840
2024-06-22T00:00:14-0700, -75 m, 10.5730
2024-06-22T00:00:14-0700, -76 m, 10.5620
2024-06-22T00:00:14-0700, -77 m, 10.5470
2024-06-22T00:00:14-0700, -78 m, 10.5250
2024-06-22T00:00:14-0700, -79 m, 10.5090
2024-06-22T00:00:14-0700, -7 m, 12.3130
2024-06-22T00:00:14-0700, -80 m, 10.5040
2024-06-22T00:00:14-0700, -81 m, 10.5020
2024-06-22T00:00:14-0700, -8 m, 12.2660
2024-06-22T00:00:14-0700, -9 m, 12.2100
2024-06-22T12:00:14-0700, -10 m, 12.0800
2024-06-22T12:00:14-0700, -11 m, 11.9600
2024-06-22T12:00:14-0700, -12 m, 11.7470
2024-06-22T12:00:14-0700, -13 m, 11.6540
2024-06-22T12:00:14-0700, -14 m, 11.6240
2024-06-22T12:00:14-0700, -15 m, 11.5640
2024-06-22T12:00:14-0700, -16 m, 11.5290
2024-06-22T12:00:14-0700, -17 m, 11.4810
2024-06-22T12:00:14-0700, -18 m, 11.4690
2024-06-22T12:00:14-0700, -19 m, 11.4580
2024-06-22T12:00:14-0700, -20 m, 11.4380
2024-06-22T12:00:14-0700, -21 m, 11.4010
2024-06-22T12:00:14-0700, -22 m, 11.3540
2024-06-22T12:00:14-0700, -23 m, 11.3240
2024-06-22T12:00:14-0700, -24 m, 11.3160
2024-06-22T12:00:14-0700, -25 m, 11.3130
2024-06-22T12:00:14-0700, -26 m, 11.2990
2024-06-22T12:00:14-0700, -27 m, 11.2640
2024-06-22T12:00:14-0700, -28 m, 11.2480
2024-06-22T12:00:14-0700, -29 m, 11.2270
2024-06-22T12:00:14-0700, -30 m, 11.2030
2024-06-22T12:00:14-0700, -31 m, 11.1760
2024-06-22T12:00:14-0700, -32 m, 11.1390
2024-06-22T12:00:14-0700, -33 m, 11.1090
2024-06-22T12:00:14-0700, -34 m, 11.0920
2024-06-22T12:00:14-0700, -35 m, 11.0740
2024-06-22T12:00:14-0700, -36 m, 11.0430
2024-06-22T12:00:14-0700, -37 m, 10.9840
2024-06-22T12:00:14-0700, -38 m, 10.9620
2024-06-22T12:00:14-0700, -39 m, 10.9630
2024-06-22T12:00:14-0700, -40 m, 10.9610
2024-06-22T12:00:14-0700, -41 m, 10.9590
2024-06-22T12:00:14-0700, -42 m, 10.9590
2024-06-22T12:00:14-0700, -43 m, 10.9590
2024-06-22T12:00:14-0700, -44 m, 10.9600
2024-06-22T12:00:14-0700, -45 m, 10.9600
2024-06-22T12:00:14-0700, -46 m, 10.9600
2024-06-22T12:00:14-0700, -47 m, 10.9540
2024-06-22T12:00:14-0700, -48 m, 10.9140
2024-06-22T12:00:14-0700, -49 m, 10.8560
2024-06-22T12:00:14-0700, -50 m, 10.8360
2024-06-22T12:00:14-0700, -51 m, 10.8080
2024-06-22T12:00:14-0700, -52 m, 10.7810
2024-06-22T12:00:14-0700, -53 m, 10.7570
2024-06-22T12:00:14-0700, -54 m, 10.7350
2024-06-22T12:00:14-0700, -55 m, 10.7190
2024-06-22T12:00:14-0700, -56 m, 10.7050
2024-06-22T12:00:14-0700, -57 m, 10.6960
2024-06-22T12:00:14-0700, -58 m, 10.6890
2024-06-22T12:00:14-0700, -59 m, 10.6760
2024-06-22T12:00:14-0700, -5 m, 12.8520
2024-06-22T12:00:14-0700, -60 m, 10.6700
2024-06-22T12:00:14-0700, -61 m, 10.6660
2024-06-22T12:00:14-0700, -62 m, 10.6530
2024-06-22T12:00:14-0700, -63 m, 10.6380
2024-06-22T12:00:14-0700, -64 m, 10.6180
2024-06-22T12:00:14-0700, -65 m, 10.5770
2024-06-22T12:00:14-0700, -66 m, 10.5320
2024-06-22T12:00:14-0700, -67 m, 10.5170
2024-06-22T12:00:14-0700, -68 m, 10.4940
2024-06-22T12:00:14-0700, -69 m, 10.4890
2024-06-22T12:00:14-0700, -6 m, 12.5450
2024-06-22T12:00:14-0700, -70 m, 10.4890
2024-06-22T12:00:14-0700, -71 m, 10.4880
2024-06-22T12:00:14-0700, -72 m, 10.4840
2024-06-22T12:00:14-0700, -73 m, 10.4790
2024-06-22T12:00:14-0700, -74 m, 10.4670
2024-06-22T12:00:14-0700, -75 m, 10.4480
2024-06-22T12:00:14-0700, -76 m, 10.4410
2024-06-22T12:00:14-0700, -77 m, 10.4390
2024-06-22T12:00:14-0700, -78 m, 10.4380
2024-06-22T12:00:14-0700, -79 m, 10.4370
2024-06-22T12:00:14-0700, -7 m, 12.4190
2024-06-22T12:00:14-0700, -80 m, 10.4360
2024-06-22T12:00:14-0700, -81 m, 10.4360
2024-06-22T12:00:14-0700, -8 m, 12.3480
2024-06-22T12:00:14-0700, -9 m, 12.2370
2024-06-23T00:00:14-0700, -10 m, 12.0630
2024-06-23T00:00:14-0700, -11 m, 12.0110
2024-06-23T00:00:14-0700, -12 m, 11.8720
2024-06-23T00:00:14-0700, -13 m, 11.8240
2024-06-23T00:00:14-0700, -14 m, 11.8170
2024-06-23T00:00:14-0700, -15 m, 11.8100
2024-06-23T00:00:14-0700, -16 m, 11.7780
2024-06-23T00:00:14-0700, -17 m, 11.7520
2024-06-23T00:00:14-0700, -18 m, 11.6890
2024-06-23T00:00:14-0700, -19 m, 11.6230
2024-06-23T00:00:14-0700, -20 m, 11.6090
2024-06-23T00:00:14-0700, -21 m, 11.5970
2024-06-23T00:00:14-0700, -22 m, 11.5790
2024-06-23T00:00:14-0700, -23 m, 11.5590
2024-06-23T00:00:14-0700, -24 m, 11.5460
2024-06-23T00:00:14-0700, -25 m, 11.5260
2024-06-23T00:00:14-0700, -26 m, 11.5010
2024-06-23T00:00:14-0700, -27 m, 11.4910
2024-06-23T00:00:14-0700, -28 m, 11.4670
2024-06-23T00:00:14-0700, -29 m, 11.4450
2024-06-23T00:00:14-0700, -30 m, 11.4060
2024-06-23T00:00:14-0700, -31 m, 11.3710
2024-06-23T00:00:14-0700, -32 m, 11.3490
2024-06-23T00:00:14-0700, -33 m, 11.3410
2024-06-23T00:00:14-0700, -34 m, 11.3340
2024-06-23T00:00:14-0700, -35 m, 11.2960
2024-06-23T00:00:14-0700, -36 m, 11.2490
2024-06-23T00:00:14-0700, -37 m, 11.2020
2024-06-23T00:00:14-0700, -38 m, 11.1650
2024-06-23T00:00:14-0700, -39 m, 11.1350
2024-06-23T00:00:14-0700, -40 m, 11.1080
2024-06-23T00:00:14-0700, -41 m, 11.0850
2024-06-23T00:00:14-0700, -42 m, 11.0720
2024-06-23T00:00:14-0700, -43 m, 11.0560
2024-06-23T00:00:14-0700, -44 m, 11.0450
2024-06-23T00:00:14-0700, -45 m, 11.0390
2024-06-23T00:00:14-0700, -46 m, 11.0320
2024-06-23T00:00:14-0700, -47 m, 11.0260
2024-06-23T00:00:14-0700, -48 m, 11.0010
2024-06-23T00:00:14-0700, -49 m, 10.9930
2024-06-23T00:00:14-0700, -50 m, 10.9880
2024-06-23T00:00:14-0700, -51 m, 10.9750
2024-06-23T00:00:14-0700, -52 m, 10.9600
2024-06-23T00:00:14-0700, -53 m, 10.9430
2024-06-23T00:00:14-0700, -54 m, 10.9280
2024-06-23T00:00:14-0700, -55 m, 10.9160
2024-06-23T00:00:14-0700, -56 m, 10.9090
2024-06-23T00:00:14-0700, -57 m, 10.9050
2024-06-23T00:00:14-0700, -58 m, 10.8960
2024-06-23T00:00:14-0700, -59 m, 10.8750
2024-06-23T00:00:14-0700, -5 m, 12.4030
2024-06-23T00:00:14-0700, -60 m, 10.8600
2024-06-23T00:00:14-0700, -61 m, 10.8580
2024-06-23T00:00:14-0700, -62 m, 10.8580
2024-06-23T00:00:14-0700, -63 m, 10.8570
2024-06-23T00:00:14-0700, -6 m, 12.1990
2024-06-23T00:00:14-0700, -7 m, 12.1430
2024-06-23T00:00:14-0700, -8 m, 12.1370
2024-06-23T00:00:14-0700, -9 m, 12.1220
2024-06-23T12:00:14-0700, -10 m, 13.0730
2024-06-23T12:00:14-0700, -11 m, 12.9490
2024-06-23T12:00:14-0700, -12 m, 12.9120
2024-06-23T12:00:14-0700, -13 m, 12.8870
2024-06-23T12:00:14-0700, -14 m, 12.8190
2024-06-23T12:00:14-0700, -15 m, 12.7150
2024-06-23T12:00:14-0700, -16 m, 12.5490
2024-06-23T12:00:14-0700, -17 m, 12.2550
2024-06-23T12:00:14-0700, -18 m, 11.8680
2024-06-23T12:00:14-0700, -19 m, 11.7100
2024-06-23T12:00:14-0700, -20 m, 11.6510
2024-06-23T12:00:14-0700, -21 m, 11.6010
2024-06-23T12:00:14-0700, -22 m, 11.5530
2024-06-23T12:00:14-0700, -23 m, 11.5190
2024-06-23T12:00:14-0700, -24 m, 11.4990
2024-06-23T12:00:14-0700, -25 m, 11.4670
2024-06-23T12:00:14-0700, -26 m, 11.4510
2024-06-23T12:00:14-0700, -27 m, 11.4520
2024-06-23T12:00:14-0700, -28 m, 11.4490
2024-06-23T12:00:14-0700, -29 m, 11.4260
2024-06-23T12:00:14-0700, -30 m, 11.3870
2024-06-23T12:00:14-0700, -31 m, 11.3710
2024-06-23T12:00:14-0700, -32 m, 11.3610
2024-06-23T12:00:14-0700, -33 m, 11.3590
2024-06-23T12:00:14-0700, -34 m, 11.3550
2024-06-23T12:00:14-0700, -35 m, 11.3480
2024-06-23T12:00:14-0700, -36 m, 11.3250
2024-06-23T12:00:14-0700, -37 m, 11.2880
2024-06-23T12:00:14-0700, -38 m, 11.2720
2024-06-23T12:00:14-0700, -39 m, 11.2580
2024-06-23T12:00:14-0700, -40 m, 11.2480
2024-06-23T12:00:14-0700, -41 m, 11.2260
2024-06-23T12:00:14-0700, -42 m, 11.2110
2024-06-23T12:00:14-0700, -43 m, 11.2080
2024-06-23T12:00:14-0700, -44 m, 11.2040
2024-06-23T12:00:14-0700, -45 m, 11.1780
2024-06-23T12:00:14-0700, -46 m, 11.1630
2024-06-23T12:00:14-0700, -47 m, 11.1500
2024-06-23T12:00:14-0700, -48 m, 11.1420
2024-06-23T12:00:14-0700, -49 m, 11.1310
2024-06-23T12:00:14-0700, -50 m, 11.1240
2024-06-23T12:00:14-0700, -51 m, 11.1110
2024-06-23T12:00:14-0700, -52 m, 11.0830
2024-06-23T12:00:14-0700, -53 m, 10.9950
2024-06-23T12:00:14-0700, -54 m, 10.8800
2024-06-23T12:00:14-0700, -55 m, 10.7780
2024-06-23T12:00:14-0700, -56 m, 10.7090
2024-06-23T12:00:14-0700, -57 m, 10.6870
2024-06-23T12:00:14-0700, -58 m, 10.6790
2024-06-23T12:00:14-0700, -59 m, 10.6430
2024-06-23T12:00:14-0700, -5 m, 13.3190
2024-06-23T12:00:14-0700, -60 m, 10.6160
2024-06-23T12:00:14-0700, -61 m, 10.6120
2024-06-23T12:00:14-0700, -62 m, 10.6050
2024-06-23T12:00:14-0700, -63 m, 10.6000
2024-06-23T12:00:14-0700, -64 m, 10.5950
2024-06-23T12:00:14-0700, -65 m, 10.5880
2024-06-23T12:00:14-0700, -66 m, 10.5870
2024-06-23T12:00:14-0700, -67 m, 10.5880
2024-06-23T12:00:14-0700, -68 m, 10.5880
2024-06-23T12:00:14-0700, -69 m, 10.5850
2024-06-23T12:00:14-0700, -6 m, 13.2750
2024-06-23T12:00:14-0700, -70 m, 10.5790
2024-06-23T12:00:14-0700, -71 m, 10.5780
2024-06-23T12:00:14-0700, -72 m, 10.5750
2024-06-23T12:00:14-0700, -73 m, 10.5680
2024-06-23T12:00:14-0700, -74 m, 10.5540
2024-06-23T12:00:14-0700, -75 m, 10.5480
2024-06-23T12:00:14-0700, -76 m, 10.5480
2024-06-23T12:00:14-0700, -77 m, 10.5460
2024-06-23T12:00:14-0700, -78 m, 10.5450
2024-06-23T12:00:14-0700, -79 m, 10.5430
2024-06-23T12:00:14-0700, -7 m, 13.2350
2024-06-23T12:00:14-0700, -80 m, 10.5420
2024-06-23T12:00:14-0700, -81 m, 10.5410
2024-06-23T12:00:14-0700, -8 m, 13.1890
2024-06-23T12:00:14-0700, -9 m, 13.1210
2024-06-24T00:00:14-0700, -10 m, 12.7170
2024-06-24T00:00:14-0700, -11 m, 12.6380
2024-06-24T00:00:14-0700, -12 m, 12.5400
2024-06-24T00:00:14-0700, -13 m, 12.5000
2024-06-24T00:00:14-0700, -14 m, 12.4870
2024-06-24T00:00:14-0700, -15 m, 12.4750
2024-06-24T00:00:14-0700, -16 m, 12.4540
2024-06-24T00:00:14-0700, -17 m, 12.3670
2024-06-24T00:00:14-0700, -18 m, 12.3320
2024-06-24T00:00:14-0700, -19 m, 12.3200
2024-06-24T00:00:14-0700, -20 m, 12.3040
2024-06-24T00:00:14-0700, -21 m, 12.2610
2024-06-24T00:00:14-0700, -22 m, 12.1770
2024-06-24T00:00:14-0700, -23 m, 12.0950
2024-06-24T00:00:14-0700, -24 m, 12.0700
2024-06-24T00:00:14-0700, -25 m, 12.0610
2024-06-24T00:00:14-0700, -26 m, 12.0400
2024-06-24T00:00:14-0700, -27 m, 11.9970
2024-06-24T00:00:14-0700, -28 m, 11.9380
2024-06-24T00:00:14-0700, -29 m, 11.7720
2024-06-24T00:00:14-0700, -30 m, 11.6710
2024-06-24T00:00:14-0700, -31 m, 11.5930
2024-06-24T00:00:14-0700, -32 m, 11.5810
2024-06-24T00:00:14-0700, -33 m, 11.5770
2024-06-24T00:00:14-0700, -34 m, 11.5650
2024-06-24T00:00:14-0700, -35 m, 11.5550
2024-06-24T00:00:14-0700, -36 m, 11.5470
2024-06-24T00:00:14-0700, -37 m, 11.5380
2024-06-24T00:00:14-0700, -38 m, 11.5310
2024-06-24T00:00:14-0700, -39 m, 11.5230
2024-06-24T00:00:14-0700, -40 m, 11.5160
2024-06-24T00:00:14-0700, -41 m, 11.5010
2024-06-24T00:00:14-0700, -42 m, 11.4910
2024-06-24T00:00:14-0700, -43 m, 11.4880
2024-06-24T00:00:14-0700, -44 m, 11.4820
2024-06-24T00:00:14-0700, -45 m, 11.4650
2024-06-24T00:00:14-0700, -46 m, 11.4430
2024-06-24T00:00:14-0700, -47 m, 11.4250
2024-06-24T00:00:14-0700, -48 m, 11.3560
2024-06-24T00:00:14-0700, -49 m, 11.3310
2024-06-24T00:00:14-0700, -50 m, 11.3180
2024-06-24T00:00:14-0700, -51 m, 11.3140
2024-06-24T00:00:14-0700, -52 m, 11.2990
2024-06-24T00:00:14-0700, -53 m, 11.2810
2024-06-24T00:00:14-0700, -54 m, 11.2830
2024-06-24T00:00:14-0700, -55 m, 11.2680
2024-06-24T00:00:14-0700, -56 m, 11.2770
2024-06-24T00:00:14-0700, -57 m, 11.2730
2024-06-24T00:00:14-0700, -58 m, 11.2510
2024-06-24T00:00:14-0700, -59 m, 11.2300
2024-06-24T00:00:14-0700, -5 m, 13.0680
2024-06-24T00:00:14-0700, -60 m, 11.2230
2024-06-24T00:00:14-0700, -61 m, 11.2160
2024-06-24T00:00:14-0700, -62 m, 11.2100
2024-06-24T00:00:14-0700, -63 m, 11.2000
2024-06-24T00:00:14-0700, -64 m, 11.1800
2024-06-24T00:00:14-0700, -65 m, 11.1760
2024-06-24T00:00:14-0700, -66 m, 11.1740
2024-06-24T00:00:14-0700, -67 m, 11.1730
2024-06-24T00:00:14-0700, -68 m, 11.1730
2024-06-24T00:00:14-0700, -69 m, 11.1720
2024-06-24T00:00:14-0700, -6 m, 12.8920
2024-06-24T00:00:14-0700, -70 m, 11.1730
2024-06-24T00:00:14-0700, -71 m, 11.1740
2024-06-24T00:00:14-0700, -72 m, 11.1740
2024-06-24T00:00:14-0700, -73 m, 11.1780
2024-06-24T00:00:14-0700, -74 m, 11.1780
2024-06-24T00:00:14-0700, -75 m, 11.1670
2024-06-24T00:00:14-0700, -76 m, 11.1250
2024-06-24T00:00:14-0700, -77 m, 11.0820
2024-06-24T00:00:14-0700, -78 m, 11.0470
2024-06-24T00:00:14-0700, -79 m, 10.9750
2024-06-24T00:00:14-0700, -7 m, 12.8770
2024-06-24T00:00:14-0700, -80 m, 10.9370
2024-06-24T00:00:14-0700, -8 m, 12.8640
